,A & N Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,dateymd,Daman & Diu,Delhi,Dadra & Nagar Haveli,Goa,Gujarat,Himachal Pradesh,Haryana,Jharkhand,Jammu & Kashmir,Karnataka,Kerala,Ladakh,Lakshadweep,Maharashtra,Meghalaya,Manipur,Madhya Pradesh,Mizoram,Nagaland,Odisha,Punjab,Puducherry,Rajasthan,Sikkim,status,Telangana,Tamil Naduv,Tripura,Total,State Unassigned,Uttar Pradesh,Uttarakhand,West Bengal
0,3,842,0,48,245,352,3076,2021-04-04,0,2677,19,167,2024,256,1110,148,189,2060,2173,12,3,27508,2,7,2201,3,0,300,2955,109,587,3,Recovered,293,1813,0,52840,0,863,148,644
0,11,911,0,60,349,372,1412,2021-04-05,0,2936,18,142,2028,268,1501,438,241,1856,1866,8,8,26252,7,9,2064,5,0,215,2515,95,527,0,Recovered,268,1842,10,50100,0,879,323,664
0,9,835,1,34,267,342,1719,2021-04-06,0,2330,28,95,2167,456,1115,298,230,3487,1898,14,0,34256,4,1,2203,1,2,266,2350,139,851,7,Recovered,245,1809,6,59714,0,1176,351,722
0,10,853,2,31,553,313,3819,2021-04-07,0,3363,24,138,2217,226,1198,277,254,2794,1955,12,4,30296,1,0,2126,6,2,246,2959,125,783,1,Recovered,285,1824,1,59137,0,1484,88,867
0,7,915,0,68,328,329,1316,2021-04-08,0,3687,12,107,2197,260,969,498,246,2393,2205,32,3,36130,1,3,2296,3,0,228,2480,113,520,2,Recovered,303,1869,3,61829,0,1084,265,957
0,1,1245,1,38,318,320,2613,2021-04-09,0,5032,18,159,2280,501,1970,553,312,3220,2475,64,9,45391,6,8,2433,3,4,310,2518,139,1005,0,Recovered,363,1890,8,77263,0,583,327,1146
0,10,1053,1,79,822,343,4983,2021-04-10,0,5716,15,167,2525,373,1615,667,359,3350,2584,91,5,53005,4,1,2741,0,2,403,2385,136,562,2,Recovered,584,1952,1,90328,0,2207,317,1268
0,2,1198,0,36,1053,357,5982,2021-04-11,0,5158,20,170,2976,506,1896,635,330,2638,2358,14,3,34008,40,3,3306,1,2,459,3121,206,1015,1,Recovered,787,2314,0,75380,0,2769,243,1773
0,10,1091,1,98,636,375,4865,2021-04-12,0,7665,19,231,2854,381,2298,937,418,2767,2474,16,1,52312,23,22,3117,10,0,538,3407,232,1291,2,Recovered,565,2339,2,96746,0,3197,605,1947
0,4,1483,0,52,1047,381,4682,2021-04-13,0,7972,21,236,2748,408,2109,1003,493,6079,2959,35,9,31624,10,11,4070,1,3,523,2612,209,1251,5,Recovered,778,3289,7,82271,0,3474,405,2278
0,24,1606,1,106,1189,417,4633,2021-04-14,0,9952,29,245,2642,252,2166,1798,372,4364,2642,7,0,39624,5,6,3657,1,102,610,3173,242,1956,0,Recovered,821,3464,22,93425,0,4517,483,2297
0,4,1745,6,85,755,409,11988,2021-04-15,0,13014,14,182,3023,589,2743,1325,487,3591,2700,72,8,53335,3,10,3970,7,3,837,2478,176,2254,5,Recovered,897,4176,0,117897,0,4222,397,2387
0,28,2194,2,113,1853,428,12240,2021-04-16,0,12649,25,282,3387,484,2958,1393,562,4027,3792,47,11,45335,12,7,7496,5,2,952,3129,220,2791,10,Recovered,1198,4920,7,122886,0,6429,1080,2818
0,36,2332,6,149,1804,438,9828,2021-04-17,0,15414,25,436,3783,656,2944,1234,852,5564,3654,53,5,56783,11,14,6497,1,0,1303,2615,198,2823,4,Recovered,1414,5263,11,138209,0,7831,802,3426
0,54,2343,3,159,3460,411,14556,2021-04-18,0,20159,50,531,3981,532,3489,1551,963,4603,4565,84,4,45654,41,7,7495,26,8,1309,3141,282,3084,5,Recovered,1555,5925,7,143839,0,9041,708,4053
0,12,2569,11,312,2619,429,12678,2021-04-19,0,21500,78,428,4179,593,3663,1777,813,7098,4305,123,17,52412,33,12,6836,9,0,1503,3418,336,2408,3,Recovered,1878,6172,15,154357,0,10978,532,4608
0,31,3116,15,279,3577,443,18746,2021-04-20,0,19430,75,440,4339,1078,3367,2334,716,4571,3880,136,26,54224,34,4,8937,51,0,1740,3198,253,3207,4,Recovered,2209,6250,16,166656,0,14391,734,4805
0,33,3359,16,297,4774,454,17263,2021-04-21,0,24600,101,426,4802,908,3928,2331,733,6412,5431,20,16,54985,25,22,9035,7,4,2009,2727,283,3765,2,Recovered,2887,7071,0,179434,0,14198,894,5616
0,33,3992,9,398,5308,482,17739,2021-04-22,0,19609,94,461,5010,689,6512,2373,791,5624,6370,131,34,62298,68,25,9620,24,2,2165,3657,464,3618,18,Recovered,2251,7526,74,192317,0,16514,1744,6590
0,49,4441,61,348,6067,476,15254,2021-04-23,0,23572,109,596,5618,772,6334,3205,1019,8697,5663,159,17,74045,38,27,10833,5,1,2452,3294,383,5197,14,Recovered,3052,8078,46,220545,0,22566,1179,6878
0,52,4421,19,619,6741,428,17029,2021-04-24,0,22695,118,485,6479,877,5104,2865,944,9058,7067,209,33,63818,148,13,11091,32,0,3464,2949,453,4959,14,Recovered,2157,9142,45,215809,0,23231,1466,7584
0,57,4304,28,558,7533,413,11595,2021-04-25,0,21071,106,658,6727,1161,6057,3287,866,6982,8122,63,29,61450,62,38,11324,34,15,3464,5315,476,6649,4,Recovered,3307,11065,18,218626,0,25633,1748,8407
0,53,4431,25,828,9228,477,17341,2021-04-26,0,22055,123,712,7727,921,6211,4018,1067,10663,7943,315,119,71736,114,36,11612,60,3,4180,4438,515,6416,20,Recovered,3840,13625,62,249009,0,26719,1601,9775
0,42,7055,28,955,7904,426,16931,2021-04-27,0,17862,190,748,7803,1305,7184,4247,1457,10793,18413,293,131,67752,90,50,11577,12,16,4089,3774,690,7426,40,Recovered,6446,14043,44,262349,0,30398,1471,10664
0,44,6433,17,1098,8818,435,15506,2021-04-28,0,24130,221,839,8595,1552,7618,4362,963,11833,15505,137,138,61181,138,59,14156,49,32,4521,5272,632,8303,21,Recovered,5093,15114,35,274171,0,35903,3485,11933
0,37,8188,47,1797,10926,447,16489,2021-04-29,0,25615,138,914,9544,1241,9535,4755,1617,14142,21116,192,45,68537,129,314,13363,90,29,4679,5059,565,10964,22,Recovered,4009,15542,13,291727,0,25613,3129,12885
0,58,8468,49,2449,11194,457,13677,2021-04-30,0,25288,325,955,10180,1734,9348,4002,1287,14884,17500,247,56,69710,166,74,13584,44,12,5014,5106,653,10034,19,Recovered,5926,16007,50,299198,0,32494,4215,13932
0,72,11579,56,2229,10905,472,13532,2021-05-01,0,27421,280,1310,10582,1224,8509,5433,1801,18341,15493,166,41,61326,192,79,14562,0,44,5634,4448,623,11676,41,Recovered,6542,17164,67,308688,0,38826,3644,14374
0,25,11411,83,2831,11694,483,12358,2021-05-02,0,24444,260,1255,11146,1614,10423,4541,1453,21148,16296,193,275,51356,154,80,13890,120,27,6527,5244,987,11262,68,Recovered,5567,17576,41,300004,0,36650,2935,15587
0,52,10227,90,2534,13603,528,14398,2021-05-03,0,20293,226,1425,11999,1531,13293,5614,1536,20901,19519,149,109,59500,177,107,13408,66,30,6488,6016,790,11949,100,Recovered,6206,18016,62,318910,0,38687,3344,15937
0,29,12207,138,2851,11926,542,12093,2021-05-04,0,18788,229,1870,12121,1992,11525,5811,1878,24714,26148,151,210,65934,204,111,11249,56,32,6164,6115,886,14146,22,Recovered,7432,19112,87,337699,0,38683,5696,16547
0,49,11128,76,2916,11726,610,10152,2021-05-05,0,19209,228,2192,12995,1480,10640,5804,2338,26841,23106,131,160,57006,147,121,9643,137,33,6176,6701,933,17022,89,Recovered,8126,20062,59,330718,0,40852,4757,17073
0,30,10141,140,2976,13364,693,11600,2021-05-06,0,20028,136,2023,13021,2046,12246,5740,2836,18943,27152,160,134,63842,129,33,12965,46,38,6854,5126,779,16044,50,Recovered,6551,21546,75,328349,0,28902,4548,17412
0,72,12749,132,3262,13489,797,13624,2021-05-07,0,19085,210,2175,13085,2376,13584,5293,2752,28623,26662,145,118,37386,176,83,4815,108,112,8401,4976,1079,16930,123,Recovered,17183,22381,149,327675,0,33117,4643,17780
0,26,19272,135,3053,14962,861,12198,2021-05-08,0,20160,172,3025,14737,3013,14366,5953,2500,34881,27456,143,215,82266,152,85,4445,124,19,7664,6647,1177,17667,65,Recovered,7994,23110,117,386395,0,34721,4771,18243
0,32,18832,188,4045,13364,879,13243,2021-05-09,0,14738,222,3078,14770,2459,12639,6461,2423,31796,29318,105,148,60226,179,135,4538,172,128,8541,5850,1158,16880,116,Recovered,7646,23515,132,353777,0,34636,2731,18454
0,37,16167,179,4231,15800,714,13138,2021-05-10,0,13306,193,2367,14931,2355,16192,6962,2855,32188,31209,106,124,61607,241,87,7324,165,47,9706,6894,1108,13499,139,Recovered,7754,20904,130,355930,0,29709,4887,18675
0,24,14502,232,4409,13852,805,12786,2021-05-11,0,13583,204,2475,15198,3099,15728,7631,3537,22584,32978,130,104,71966,206,195,9517,82,45,7564,7324,1359,13198,34,Recovered,7430,19182,150,355398,0,29358,4933,18994
0,26,19095,108,3880,12265,859,9035,2021-05-12,0,14071,161,2840,15264,2187,14264,8331,3603,34752,34600,147,87,58805,314,358,10324,118,98,8547,4971,1247,12840,93,Recovered,5695,19508,137,352005,0,27139,7005,19231
0,38,18638,180,4219,11008,837,12274,2021-05-13,0,15189,132,2266,15269,3817,16041,6882,2995,34057,33733,106,117,54535,228,253,10157,85,91,8665,8237,912,12929,142,Recovered,6876,19287,127,344676,0,19425,5748,19181
0,12,19177,223,4168,14131,925,10908,2021-05-14,0,14140,189,2960,15365,3375,14577,7112,3814,35879,31319,231,102,53249,327,381,11671,206,66,9329,8446,1088,13270,169,Recovered,6361,20037,200,353200,0,26179,4483,19131
0,42,18739,199,3254,14340,963,13098,2021-05-15,0,11592,189,3512,15076,4138,12593,6762,4140,34425,29442,180,95,59073,215,403,11973,87,53,10781,8125,1774,17481,201,Recovered,6026,20905,250,362547,0,28404,4806,19211
0,16,21101,168,4225,14202,857,11552,2021-05-16,0,9706,150,3793,14483,4974,14856,7119,3934,36475,34296,122,146,59318,354,399,12345,189,108,12077,9059,1491,24440,252,Recovered,5892,21317,126,378526,0,24837,5034,19113
0,46,17334,214,4737,11216,876,13865,2021-05-17,0,10918,90,4008,12342,3760,14279,5463,4042,34635,99651,134,129,48211,237,455,11513,245,104,11821,8552,1701,29459,224,Recovered,5559,20486,292,422391,0,23045,3647,19101
0,30,21274,302,4311,11174,867,12098,2021-05-18,0,9403,99,3120,9557,4565,14897,4859,3823,58395,45926,156,151,52898,470,337,11358,162,192,10242,8174,1670,25160,94,Recovered,5186,21362,269,389758,0,21108,7019,19050
0,26,24819,148,4057,12043,870,10048,2021-05-19,0,9427,101,2160,9001,3091,11821,4528,4338,49951,48413,127,59,51457,411,347,10337,177,215,10036,7872,1555,16039,222,Recovered,4976,23863,317,369005,0,19669,7333,19151
0,16,23098,214,3071,9977,891,9501,2021-05-20,0,7831,55,3694,8308,4257,14734,4326,4042,52257,44369,106,97,47371,465,546,9746,136,218,9870,8736,1304,16705,216,Recovered,4826,25368,316,357173,0,13590,8006,18910
0,16,20811,206,4987,10151,790,9867,2021-05-21,0,7288,95,3075,8783,4535,13486,4117,4466,52581,41032,110,177,44493,419,1247,9405,114,225,10881,8652,2017,18264,261,Recovered,4801,24478,379,357625,0,17668,8731,19017
0,24,18336,291,4659,8676,790,10131,2021-05-22,0,6453,72,2693,8445,5021,11327,3929,4117,61766,45400,211,143,40294,509,652,9327,215,214,10601,7363,2011,15464,267,Recovered,4723,25776,332,355138,0,17540,8164,19202
0,32,20109,260,5785,8111,741,7980,2021-05-23,0,5158,62,2545,8734,4059,9480,4375,4956,35573,37316,122,141,29177,553,609,7587,103,137,11627,8527,1903,16520,198,Recovered,4693,25196,196,302253,0,14086,6173,19429
0,22,18373,248,5252,5500,684,8985,2021-05-24,0,4375,46,2362,9305,3686,8359,3291,3999,57333,36039,184,124,42320,679,611,6989,180,137,11614,6803,1915,16654,224,Recovered,4305,27026,474,326737,0,11918,7051,19670
0,49,20917,231,4783,6015,618,7893,2021-05-25,0,4251,51,2082,9676,3067,6720,3155,3623,38224,33397,179,104,36176,755,468,7373,141,161,11769,6451,1571,15635,87,Recovered,4298,28745,427,295264,0,10441,6674,19057
0,29,24105,190,6266,6641,706,5767,2021-05-26,0,3952,53,1363,10007,2196,5476,2403,4023,40738,35525,130,190,23065,752,379,7479,132,131,10635,6397,1927,13192,242,Recovered,3816,29717,965,283054,0,10540,4854,19071
0,18,21385,254,4784,5015,637,6815,2021-05-27,0,3725,27,1557,9302,3409,5679,1778,4352,31459,30539,145,180,34370,597,576,6845,195,195,11551,5995,1486,10396,224,Recovered,3961,30063,1066,271002,0,6995,6306,19121
0,39,20746,333,5760,5362,526,5261,2021-05-28,0,2799,339,1396,7965,3150,5025,1982,3637,52252,26270,172,268,31671,941,579,5796,156,134,11954,6797,1779,11177,227,Recovered,3982,31255,1033,285332,0,8145,7028,19396
0,30,20392,394,3905,5168,450,6391,2021-05-29,0,2380,32,1206,7109,2738,3752,1647,4334,42443,28100,141,218,31964,890,564,4995,220,156,11513,5698,1718,8108,231,Recovered,3837,31759,878,264483,0,7902,4446,18774
0,23,21133,306,5690,4130,509,5271,2021-05-30,0,1803,29,1663,5146,2869,3370,1724,3805,28053,29013,96,137,22532,974,563,5059,98,109,11881,5371,1895,9636,130,Recovered,3660,32982,722,237664,0,6713,1927,18642
0,36,19845,350,5037,3196,483,5651,2021-05-31,0,1622,68,1825,4721,2167,3671,1816,4070,44473,28525,105,483,33000,977,546,5023,253,215,10405,4904,1629,8000,83,Recovered,3464,31223,873,255125,0,5491,3039,17856
0,26,18257,352,4992,3100,389,4471,2021-06-01,0,1423,46,1777,4869,2097,3453,1449,3682,29271,24117,120,322,35949,760,629,4120,133,373,11095,5039,1403,6114,334,Recovered,3308,31673,845,231397,0,5625,2062,17722
0,36,15612,329,4389,2772,361,3244,2021-06-02,0,1287,62,1711,4098,1292,2705,1272,3391,21199,29708,140,266,29270,711,622,4113,147,94,10594,4426,1393,6038,136,Recovered,2242,32263,864,211890,0,4939,2778,17386
0,39,16223,337,4790,2238,226,3854,2021-06-03,0,1058,34,1695,3018,1891,2889,775,2694,24036,26569,137,256,25617,594,783,3746,108,284,10434,4512,950,6456,205,Recovered,3043,32221,458,206722,0,4260,3354,16938
0,32,15469,415,4263,2090,215,3838,2021-06-04,0,1161,47,1160,3398,2030,2456,1170,2731,22316,25860,272,234,20852,808,592,2045,214,148,11347,4314,1215,4370,262,Recovered,3821,33646,763,197763,0,3646,4006,16557
0,24,15958,402,3099,1667,175,3408,2021-06-05,0,1683,41,1433,3004,1102,1744,1098,2615,25346,24003,254,143,21776,801,740,2225,335,177,7616,3619,1312,3364,283,Recovered,3762,32472,670,189374,0,4346,2531,16146
0,18,13568,381,4076,1799,162,2589,2021-06-06,0,1189,25,1449,2915,1462,1483,838,3099,25659,21429,131,225,14433,690,646,1934,194,160,7358,3790,1138,3854,247,Recovered,3614,33161,532,174156,0,2446,1580,15882
0,18,13702,513,4613,1196,139,3449,2021-06-07,0,876,11,1095,2613,1444,1674,726,4178,27299,22263,139,195,21081,689,783,1782,208,169,8429,3350,1196,3429,384,Recovered,3527,31360,789,182866,0,2860,2335,14352
0,23,14641,438,3419,1010,121,2707,2021-06-08,0,521,34,952,2122,1155,1090,803,2880,23449,20019,142,53,16577,773,579,1376,216,153,8836,2642,938,2617,214,Recovered,2982,31045,595,162356,0,2227,2717,12290
0,17,12292,279,4355,-2837,118,2298,2021-06-09,0,752,39,547,1675,839,940,615,3046,20246,20237,71,231,16379,507,602,1329,122,965,8032,2521,932,2282,371,Recovered,1801,31253,861,149022,0,1705,3088,10512
0,21,12981,302,5123,985,132,1858,2021-06-10,0,560,15,584,1505,862,1221,557,2363,15721,17994,160,137,11449,427,668,1132,213,117,8299,2337,646,2268,113,Recovered,2524,32049,363,135329,0,1231,3242,5170
0,11,11135,288,5241,1099,84,2069,2021-06-11,0,504,20,819,1526,957,1036,584,1885,14973,15355,88,104,8104,526,1105,1240,254,209,8516,2071,967,1475,277,Recovered,2493,29243,850,122685,0,1642,1614,4321
0,12,11577,380,5600,1062,79,1652,2021-06-12,0,497,15,601,1278,831,944,493,2153,21614,18172,88,101,14910,610,751,985,187,235,7578,2135,844,975,292,Recovered,2384,27463,565,132664,0,1757,695,3149
0,29,12492,434,5403,868,71,1858,2021-06-13,0,376,17,581,1063,855,821,723,1965,18646,17856,105,72,7504,547,726,780,203,204,7733,1980,809,1260,387,Recovered,2261,25895,703,119574,0,1221,629,2497
0,9,10114,356,4299,851,61,1600,2021-06-14,0,355,15,720,1106,664,812,483,2139,15409,16743,135,82,14732,487,499,516,131,405,8182,1650,686,1231,281,Recovered,2175,25561,610,117376,0,1116,990,2171
0,15,10567,326,2906,813,58,1544,2021-06-15,0,364,14,548,1006,691,564,596,1830,14785,13536,57,96,15176,542,476,528,312,322,6799,1691,629,1006,272,Recovered,2070,23207,743,107776,0,1104,515,2068
0,30,10228,289,4881,730,63,1152,2021-06-16,0,516,4,428,935,524,334,587,1649,17913,15689,47,79,10567,453,408,463,223,374,5579,1383,597,928,420,Recovered,1436,21058,596,103900,0,927,398,2012
0,25,7728,389,4949,568,96,1027,2021-06-17,0,343,6,465,770,585,546,443,1426,10685,13614,77,86,5890,329,458,404,216,398,6240,1255,480,895,145,Recovered,1933,22720,246,88500,0,685,345,2033
0,24,8486,322,4835,594,47,1122,2021-06-18,0,260,9,534,776,577,460,274,1171,15290,12147,75,66,14347,431,447,339,228,362,6252,1229,557,620,166,Recovered,1897,19860,713,97854,0,774,451,2112
0,34,8014,229,5141,494,78,1001,2021-06-19,0,201,9,419,874,432,400,305,1197,11832,13145,113,39,10373,585,294,365,271,171,5281,1315,621,518,299,Recovered,1813,18232,595,87608,0,592,217,2109
0,15,7772,244,3559,494,70,681,2021-06-20,0,398,6,406,651,399,357,181,1354,8456,12459,90,39,9101,542,444,285,261,143,5082,1173,479,512,139,Recovered,1798,17043,661,78189,0,561,206,2128
0,14,7504,270,3699,410,56,1116,2021-06-21,0,173,10,413,619,490,287,228,1224,8404,13596,31,27,13758,655,660,304,277,166,4587,1271,428,533,273,Recovered,1707,15281,646,82031,0,478,323,2113
0,4,8376,279,2482,468,56,1032,2021-06-22,0,467,2,438,612,316,263,180,999,8111,11730,38,34,9043,341,649,318,233,146,4159,880,433,437,152,Recovered,1771,11144,449,68697,0,397,221,2037
0,15,7324,233,3802,398,63,813,2021-06-23,0,702,4,390,487,234,195,190,839,6455,13683,32,31,11032,434,543,275,196,277,4052,801,415,364,171,Recovered,1280,10432,554,69187,0,302,152,2017
0,4,6464,298,3604,355,42,605,2021-06-24,0,131,4,258,507,322,253,252,682,9768,11469,46,60,9371,298,655,255,220,155,3486,715,276,306,198,Recovered,1511,9046,243,64369,0,308,250,1952
0,31,6313,305,3977,365,45,710,2021-06-25,0,198,9,277,431,318,185,172,871,6524,11056,38,39,10138,354,4083,198,238,127,3644,768,363,277,155,Recovered,1556,8132,399,64819,0,320,228,1975
0,20,5773,262,3499,335,44,526,2021-06-26,0,158,9,293,352,249,227,166,864,6126,11124,33,42,8752,499,534,204,309,106,3682,740,421,170,213,Recovered,1489,7661,390,57866,0,328,272,1994
0,1,5570,216,3261,292,37,364,2021-06-27,0,285,5,301,305,244,217,163,745,7699,12351,23,24,8562,570,509,129,177,73,3578,641,331,264,203,Recovered,1492,7159,459,58563,0,169,122,2022
0,20,4714,213,3394,330,30,787,2021-06-28,0,72,16,326,315,207,172,115,549,5933,11529,31,34,10812,508,608,138,255,175,3385,614,336,210,178,Recovered,1417,6553,466,57016,0,261,280,2033
0,10,5757,233,1996,330,41,676,2021-06-29,0,119,7,286,326,208,160,149,493,14724,10283,53,16,8623,489,488,86,217,108,3520,485,327,147,103,Recovered,1362,6013,439,60789,0,254,237,2024
0,12,5498,207,3053,331,23,352,2021-06-30,0,240,3,201,304,169,131,120,562,12763,11808,27,23,10353,392,494,78,676,165,3233,452,254,191,260,Recovered,1006,5537,380,61813,0,292,243,1980
0,0,3963,286,3329,224,22,581,2021-07-01,0,111,2,221,300,149,127,156,573,14302,11564,34,55,8634,250,578,65,357,82,3457,443,227,142,36,Recovered,1197,5044,150,59054,0,260,244,1889
0,17,4284,223,2902,202,15,467,2021-07-02,0,407,4,285,228,214,148,111,437,14337,10243,32,48,8385,365,603,54,354,116,3265,390,276,159,156,Recovered,1175,4952,467,57497,0,228,108,1840
0,5,4346,272,2524,284,16,581,2021-07-03,0,106,3,207,190,243,98,116,497,7751,12515,11,43,8395,522,520,61,355,94,3158,368,271,138,182,Recovered,1114,4724,350,52270,0,204,187,1819
0,3,3692,263,2775,211,16,211,2021-07-04,0,111,4,202,128,166,87,198,426,4775,11551,21,20,3378,632,602,50,407,86,3358,358,272,147,133,Recovered,1088,4382,363,42342,0,305,144,1777
0,6,3435,267,2521,202,38,443,2021-07-05,0,132,3,281,194,165,117,93,461,5631,11346,19,32,13027,448,609,39,365,81,3326,328,262,140,324,Recovered,1061,4029,366,51933,0,195,250,1697
0,4,3748,291,1745,221,22,533,2021-07-06,0,154,4,230,208,180,94,108,421,4992,10751,24,34,10548,497,592,44,357,113,3258,280,219,126,151,Recovered,1028,3855,283,47054,0,218,101,1620
0,6,4019,211,3136,142,35,315,2021-07-07,0,64,4,196,289,159,70,98,419,3081,11629,23,27,8899,424,446,32,260,105,2920,275,225,128,87,Recovered,748,3704,472,44529,0,191,104,1586
0,2,3461,301,2946,155,13,446,2021-07-08,0,101,6,176,534,159,77,110,353,3342,11414,59,25,8815,366,634,47,364,125,2896,246,144,180,51,Recovered,993,3565,230,44204,0,258,120,1490
0,1,4576,305,2481,217,16,307,2021-07-09,0,127,11,188,196,129,89,82,304,3045,10454,15,34,10458,417,959,38,117,86,3341,259,192,70,137,Recovered,987,3411,472,45291,0,162,184,1424
0,0,3937,292,2854,236,13,487,2021-07-10,0,81,2,183,258,162,50,82,355,2879,11867,35,22,6026,506,483,40,263,111,3120,248,255,119,129,Recovered,917,3321,429,41511,0,183,200,1366
0,0,3231,276,2793,157,12,263,2021-07-11,0,99,1,241,262,150,62,61,349,2326,12502,14,52,6013,421,570,0,231,77,2824,211,213,100,119,Recovered,869,3188,441,39688,0,134,112,1314
0,3,3041,364,2916,127,13,564,2021-07-12,0,92,6,186,161,137,59,64,448,3204,11447,15,48,15277,523,590,-1440,185,83,2937,198,171,74,130,Recovered,858,3104,398,47544,0,112,205,1244
0,3,3034,343,1456,108,19,658,2021-07-13,0,84,1,198,113,151,59,82,416,2489,10331,14,21,10978,506,588,1501,191,80,2641,168,153,76,170,Recovered,848,3058,419,42436,0,149,144,1186
0,1,3329,286,2655,108,12,370,2021-07-14,0,71,1,171,71,100,50,71,358,2537,12974,4,18,6067,458,583,19,268,49,2605,141,177,90,170,Recovered,605,3021,418,39293,0,134,140,1161
0,0,2933,369,2498,110,10,342,2021-07-15,0,88,0,134,90,174,43,62,334,3188,12370,8,14,7391,338,677,36,216,97,2563,147,122,69,92,Recovered,808,3006,249,39827,0,98,62,1089
0,1,3001,356,2656,104,15,358,2021-07-16,0,79,7,236,70,138,40,51,208,2748,10697,9,20,13452,264,643,33,351,61,2317,194,161,54,152,Recovered,784,2986,435,43878,0,140,32,1025
0,1,2467,412,2495,105,13,354,2021-07-17,0,91,1,152,110,138,47,64,277,3144,13197,8,14,8950,585,742,23,307,60,2400,194,171,47,219,Recovered,772,2802,473,42049,0,106,66,1042
0,4,3290,367,2277,109,22,281,2021-07-18,0,80,2,219,71,153,35,42,243,2463,13613,11,8,5756,483,723,20,227,56,2492,184,144,49,98,Recovered,731,2743,416,38545,0,69,52,1012
0,3,2744,458,2138,98,8,562,2021-07-19,0,58,2,225,74,163,56,53,268,3015,13206,11,8,13051,323,741,29,325,60,2248,142,125,69,136,Recovered,729,2558,515,45356,0,102,47,1006
