,dateymd,confirmed,recovered,deaths,Dose1,Dose2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,visit,staying,State_population
87,20201227,821,931,4,0.0,0.0,-9.793886665288024,7.964566192150256,-4.0,-0.3107923801645853,2.516905714876561,6.172301904958854,-0.0505354139140859,0.124813799720946,84580777
88,20201228,417,961,6,0.0,0.0,-16.552339522726307,15.964566192150256,-12.0,-2.1384904752057317,-15.518528092973183,9.827698095041146,-0.0254929039722583,0.1085372738265339,84580777
89,20201229,723,991,4,0.0,0.0,-17.552339522726307,17.550717144629683,-13.0,-3.896943332644012,-16.10467904545261,10.413849047520573,-0.0580790608370741,0.1189521028464895,84580777
90,20201230,823,1064,7,0.0,0.0,-17.966188570246878,23.723019049588537,-13.0,-1.6553961900822927,-13.690829997932036,10.413849047520573,-0.0803328402594362,0.1172403101757979,84580777
91,20201231,753,644,7,0.0,0.0,-13.896943332644012,41.481471907026815,-11.0,5.516905714876561,-14.10467904545261,8.413849047520573,-0.0712512747207323,0.108869424681568,84580777
92,20210101,787,967,3,0.0,0.0,-9.966188570246878,16.550717144629683,-5.0,-9.483094285123439,-31.51852809297318,13.827698095041146,-0.1322216017957602,0.1135201043335177,84580777
93,20210102,531,814,5,0.0,0.0,-21.2077357128086,17.481471907026815,-15.0,-4.896943332644012,-5.966188570246878,10.172301904958854,-0.0772795884689023,0.1130360898823381,84580777
94,20210103,626,926,7,0.0,0.0,-10.138490475205732,13.550717144629683,-6.0,0.5861509524794268,4.689207619835415,6.7584528574382805,-0.0337518068936633,0.1208113828281572,84580777
95,20210104,366,770,5,0.0,0.0,-17.724641427685157,19.964566192150258,-14.0,-2.3107923801645853,-12.932377140493756,10.827698095041146,-0.0457284720231406,0.1097177276602696,84580777
96,20210105,630,595,7,0.0,0.0,-18.310792380164585,18.206113334711976,-15.0,-3.2415471425617195,-14.518528092973183,10.413849047520573,-0.0597131804879257,0.1179721729511896,84580777
97,20210106,706,900,5,0.0,0.0,-13.552339522726305,20.309170002067965,-9.0,-3.6553961900822927,-13.518528092973183,9.827698095041146,-0.0687147640105032,0.1162527257911097,84580777
98,20210107,674,673,4,0.0,0.0,-13.724641427685158,22.723019049588537,-10.0,-3.483094285123439,-15.518528092973183,10.413849047520573,-0.060656426328999,0.1152557837757863,84580777
99,20210108,665,705,3,0.0,0.0,-10.483094285123439,24.723019049588537,-8.0,-0.2415471425617195,-14.932377140493756,9.413849047520573,-0.0156904310863684,0.1082890714500057,84580777
100,20210109,497,897,3,0.0,0.0,-13.035433807849744,22.2399247644651,-6.0,-3.3107923801645853,-14.724641427685158,8.586150952479427,-0.0179386370450344,0.1091706755545648,84580777
101,20210110,578,704,3,0.0,0.0,-5.966188570246878,18.481471907026815,-1.0,-0.6553961900822927,7.447660477273695,4.172301904958854,-0.0179210043607189,0.1152946354829537,84580777
102,20210111,345,674,3,0.0,0.0,-10.207735712808597,26.826075716944523,-4.0,-2.966188570246878,-13.518528092973183,8.24154714256172,-0.01893768384464,0.1032231064895514,84580777
103,20210112,498,527,4,0.0,0.0,-6.86313190289089,35.44603809917707,1.0,3.964566192150256,-17.863131902890892,7.2415471425617195,-0.0052106393429088,0.108215453394688,84580777
104,20210113,534,625,4,0.0,0.0,-11.10467904545261,25.929132384300512,-2.0,-5.035433807849744,-34.48309428512344,8.827698095041146,-0.0957928289380694,0.1152801672099796,84580777
105,20210114,455,457,5,0.0,0.0,-6.932377140493756,1.067622859506244,3.0,-21.276980950411463,-59.13849047520573,13.655396190082293,-0.2051910515818505,0.1301615649859778,84580777
106,20210115,296,485,3,0.0,0.0,-8.587773330576049,-0.035433807849743815,3.0,-22.552339522726307,-48.93075476239713,11.413849047520573,-0.1840733097589065,0.1252032648988315,84580777
107,20210116,363,743,1,0.0,0.0,-12.829320473137768,4.653773811985671,0.0,-13.793886665288024,-27.344603809917707,6.0,-0.0646571138747046,0.1102160958893768,84580777
108,20210117,460,630,3,0.0,0.0,-8.86313190289089,1.550717144629683,-1.0,-5.966188570246878,-8.0,2.0,-0.0290284944342613,0.1175982156178347,84580777
109,20210118,287,609,3,0.0,0.0,-13.793886665288024,14.309170002067964,-8.0,-7.380037617767451,-19.863131902890892,6.655396190082293,0.0132426689499435,0.1028680021232247,84580777
110,20210119,435,529,3,0.0,0.0,-14.966188570246878,14.723019049588537,-10.0,-11.896943332644012,-19.276980950411463,8.24154714256172,-0.0370992389813349,0.1137730342736151,84580777
111,20210120,440,547,2,0.0,0.0,-15.552339522726305,17.309170002067965,-11.0,-10.483094285123439,-15.86313190289089,7.827698095041146,-0.057427636879595,0.1119508241883377,84580777
112,20210121,365,478,1,0.0,0.0,-17.724641427685157,16.136868097109108,-14.0,-13.069245237602866,-16.276980950411463,9.827698095041146,-0.0738398151666306,0.114961631223487,84580777
113,20210122,351,518,6,0.0,0.0,-16.310792380164585,16.37841523967083,-13.0,-11.413849047520573,-14.690829997932036,10.827698095041146,-0.0740644052331181,0.1150521723559006,84580777
114,20210123,379,603,3,0.0,0.0,-15.62158476032917,13.309170002067964,-9.0,-9.069245237602866,-8.552339522726305,8.0,-0.0207492982563875,0.1091057791185815,84580777
115,20210124,355,531,1,0.0,0.0,-6.380037617767451,10.792264287191403,-1.0,-8.0,1.3446038099177073,5.172301904958854,-0.0219809168829224,0.1188720131958589,84580777
116,20210125,204,443,3,0.0,0.0,-11.552339522726305,17.37841523967083,-7.0,-9.655396190082293,-15.10467904545261,8.827698095041146,-0.0290015559116937,0.1065711708564701,84580777
117,20210126,361,552,3,0.0,0.0,-3.3107923801645853,15.550717144629683,0.0,-14.069245237602866,-39.10467904545261,13.24154714256172,-0.079252289950233,0.1208962094372815,84580777
118,20210127,258,496,3,0.0,0.0,-14.483094285123439,17.550717144629683,-12.0,-9.413849047520573,-13.10467904545261,8.827698095041146,-0.0616112272495439,0.1116000122011175,84580777
119,20210128,303,434,1,0.0,0.0,-15.24154714256172,18.37841523967083,-14.0,-11.24154714256172,-14.10467904545261,9.827698095041146,-0.072654449324697,0.1138165751705024,84580777
120,20210129,322,531,2,0.0,0.0,-15.586150952479427,20.61996238223255,-16.0,-9.586150952479427,-13.10467904545261,9.24154714256172,-0.0798081715955387,0.1148961431774267,84580777
121,20210130,315,514,3,0.0,0.0,-14.896943332644012,21.550717144629687,-12.0,-6.413849047520573,-4.966188570246878,5.0,-0.0328517970008717,0.1080179085601212,84580777
122,20210131,279,403,1,0.0,0.0,-7.0,20.447660477273693,-7.0,-3.7584528574382805,2.930754762397134,2.586150952479427,-0.0208909961903045,0.1154594302810672,84580777
123,20210201,182,363,3,0.0,0.0,-14.0,25.206113334711972,-14.0,-6.827698095041146,-14.10467904545261,5.655396190082293,-0.0346441387543649,0.1035721749136922,84580777
124,20210202,256,368,3,0.0,0.0,-13.413849047520573,26.792264287191404,-13.0,-6.586150952479427,-14.690829997932036,5.2415471425617195,-0.0506225923119623,0.1116182760851203,84580777
125,20210203,280,326,3,0.0,0.0,-16.827698095041146,27.61996238223255,-16.0,-7.7584528574382805,-13.86313190289089,5.2415471425617195,-0.0844715720516495,0.1135216843007956,84580777
126,20210204,256,285,2,0.0,0.0,-19.41384904752057,27.033811429753122,-19.0,-9.586150952479427,-15.86313190289089,6.2415471425617195,-0.0930969209890327,0.1138412307730395,84580777
127,20210205,266,368,2,0.0,0.0,-18.827698095041146,27.27535857231484,-18.0,-8.344603809917707,-13.86313190289089,7.2415471425617195,-0.0988966973948465,0.1159909064285375,84580777
128,20210206,236,280,2,0.0,0.0,-19.310792380164585,24.206113334711976,-16.0,-5.586150952479427,-6.310792380164585,4.413849047520573,-0.0466188641247644,0.1083866336511664,84580777
