,dateymd,confirmed,recovered,deaths,Dose1,Dose2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,visit,staying
271,20201210,366,526,8,0.0,0.0,224.0,389.0,251.0,375.0,140.0,8.0,0.07021020285054932,0.17076067701343928
272,20201211,434,422,11,0.0,0.0,258.0,488.0,338.0,505.0,180.0,12.0,0.12743349697503498,0.17569585153200196
273,20201212,419,430,7,0.0,0.0,240.0,470.0,342.0,471.0,190.0,12.0,0.061725588957988575,0.18477762013784535
274,20201213,382,505,6,0.0,0.0,253.0,420.0,354.0,433.0,213.0,10.0,0.013550895717207032,0.2066191682251173
275,20201214,246,387,3,0.0,0.0,248.0,447.0,271.0,466.0,167.0,11.0,0.07853453978063839,0.16407898143031718
276,20201215,346,460,10,0.0,0.0,238.0,412.0,269.0,443.0,153.0,10.0,0.09125242335524651,0.16844166300436753
277,20201216,332,415,5,0.0,0.0,216.0,370.0,253.0,388.0,152.0,11.0,0.07990615100569304,0.17495402741996005
278,20201217,385,395,9,0.0,0.0,226.0,402.0,255.0,404.0,160.0,14.0,0.08644339805627835,0.17182941185771622
279,20201218,388,464,7,0.0,0.0,235.0,449.0,307.0,455.0,176.0,14.0,0.13880418889840943,0.17427708584084808
280,20201219,301,465,4,0.0,0.0,236.0,445.0,348.0,463.0,197.0,9.0,0.06880686822149726,0.1742934663801254
281,20201220,257,475,4,0.0,0.0,267.0,458.0,372.0,469.0,222.0,10.0,0.016664263842781232,0.2004677387284032
282,20201221,232,458,3,0.0,0.0,246.0,448.0,260.0,458.0,168.0,12.0,0.07800150949000352,0.16526627303289557
283,20201222,308,281,6,0.0,0.0,210.0,371.0,238.0,375.0,143.0,12.0,-0.02101609836841502,0.18437692277723636
284,20201223,250,338,3,0.0,0.0,230.0,407.0,263.0,421.0,167.0,11.0,0.11499360514562201,0.16657209888813776
285,20201224,291,299,7,0.0,0.0,235.0,415.0,259.0,419.0,162.0,13.0,0.12246431365419636,0.17382554826604127
286,20201225,284,409,1,0.0,0.0,269.0,463.0,329.0,483.0,125.0,17.0,0.06780552081434607,0.19572495461954426
287,20201226,249,369,6,0.0,0.0,247.0,461.0,366.0,506.0,198.0,12.0,0.12808866841018582,0.17634807139083328
288,20201227,260,264,2,0.0,0.0,247.0,406.0,375.0,468.0,220.0,11.0,0.03366009803288367,0.21122687366750278
289,20201228,156,275,6,0.0,0.0,248.0,446.0,272.0,470.0,170.0,12.0,0.06865382752843364,0.1726659844456341
290,20201229,234,299,4,0.0,0.0,223.0,409.0,257.0,425.0,154.0,13.0,0.0001908276054591474,0.1965698597211039
291,20201230,217,270,1,0.0,0.0,225.0,396.0,257.0,433.0,164.0,13.0,0.10482041055785117,0.17729282196378016
292,20201231,227,249,3,0.0,0.0,260.0,414.0,273.0,457.0,155.0,14.0,0.14518286332391966,0.16822511946447027
293,20210101,256,248,1,0.0,0.0,250.0,417.0,346.0,520.0,173.0,16.0,0.11916509513844735,0.1820845762904043
294,20210102,244,260,1,0.0,0.0,260.0,487.0,376.0,554.0,211.0,11.0,0.16132911292782834,0.1724417395442674
295,20210103,182,205,1,0.0,0.0,181.0,301.0,300.0,397.0,188.0,15.0,-0.13337569030233065,0.27683281798731896
296,20210104,133,419,5,0.0,0.0,199.0,392.0,223.0,381.0,136.0,15.0,-0.13329976982373917,0.22885328975572075
297,20210105,137,215,6,0.0,0.0,115.0,245.0,172.0,260.0,94.0,18.0,-0.31504710707149863,0.3074004395444748
298,20210106,126,264,3,0.0,0.0,156.0,286.0,175.0,255.0,93.0,18.0,-0.27704562207655953,0.28307704340506273
299,20210107,127,187,3,0.0,0.0,217.0,398.0,212.0,374.0,142.0,17.0,-0.058456793501982476,0.21218244728976304
300,20210108,122,273,4,0.0,0.0,274.0,509.0,302.0,496.0,189.0,15.0,0.07024687741910687,0.19399024607014487
301,20210109,127,272,2,0.0,0.0,247.0,463.0,291.0,447.0,176.0,14.0,0.007562319459335245,0.20976113061466825
302,20210110,113,195,1,0.0,0.0,287.0,469.0,309.0,475.0,236.0,10.0,0.03528362346987578,0.22027095263314767
303,20210111,113,355,1,0.0,0.0,283.0,511.0,232.0,459.0,177.0,12.0,0.08994078148983255,0.17360664794532496
304,20210112,113,198,1,0.0,0.0,277.0,482.0,235.0,441.0,170.0,10.0,0.07984432471923568,0.17698529174084157
305,20210113,121,174,0,0.0,0.0,229.0,398.0,203.0,352.0,134.0,12.0,0.05964565736954583,0.18318885420508968
306,20210114,79,237,3,0.0,0.0,224.0,377.0,193.0,322.0,143.0,12.0,0.07247277226080673,0.17682174756097888
307,20210115,144,179,5,0.0,0.0,255.0,457.0,252.0,397.0,164.0,12.0,0.10552390786219802,0.17750270557873493
308,20210116,109,256,1,0.0,0.0,246.0,436.0,266.0,403.0,183.0,10.0,0.1107408297870508,0.17393885480789792
309,20210117,126,182,0,0.0,0.0,269.0,419.0,282.0,387.0,196.0,9.0,0.042930354597951643,0.20603103766977304
310,20210118,82,194,1,0.0,0.0,262.0,438.0,215.0,384.0,155.0,11.0,0.09416446155750016,0.16217347058463308
311,20210119,113,120,1,0.0,0.0,261.0,425.0,218.0,382.0,152.0,10.0,0.09747318012834712,0.16839355929392338
312,20210120,109,113,0,0.0,0.0,234.0,397.0,195.0,329.0,121.0,13.0,0.06452419577887528,0.18182116681904317
313,20210121,117,104,1,0.0,0.0,238.0,373.0,199.0,334.0,151.0,13.0,0.13538929849388842,0.1694545984212803
314,20210122,88,97,4,0.0,0.0,272.0,482.0,284.0,430.0,181.0,13.0,0.15576961005882803,0.17350766118302555
315,20210123,94,88,1,0.0,0.0,192.0,350.0,239.0,329.0,166.0,15.0,-0.06091702157240133,0.24101371628878723
316,20210124,73,73,0,0.0,0.0,265.0,414.0,288.0,401.0,208.0,11.0,-0.06647298051908805,0.22413262816970678
317,20210125,64,83,0,0.0,0.0,265.0,462.0,227.0,410.0,158.0,12.0,0.05408376225131969,0.1703110064832184
318,20210126,74,54,1,0.0,0.0,142.0,240.0,173.0,217.0,27.0,18.0,-0.23476417775602565,0.2510728620672718
319,20210127,77,129,1,0.0,0.0,260.0,436.0,226.0,379.0,165.0,10.0,0.1639760706767128,0.16812071975621032
320,20210128,63,149,1,0.0,0.0,250.0,419.0,215.0,358.0,160.0,12.0,0.11024039834141623,0.17133366256390284
321,20210129,76,215,1,0.0,0.0,280.0,508.0,273.0,441.0,184.0,10.0,0.1314620853480763,0.177742014413655
322,20210130,76,135,3,0.0,0.0,279.0,509.0,289.0,453.0,200.0,5.0,0.1423345894397567,0.1699580363250961
323,20210131,57,70,0,0.0,0.0,280.0,469.0,274.0,417.0,204.0,5.0,0.02367460052552758,0.20821559449010957
324,20210201,44,83,0,0.0,0.0,268.0,497.0,207.0,416.0,159.0,5.0,0.07482814421660526,0.1674194439771883
325,20210202,44,83,2,0.0,0.0,270.0,483.0,217.0,417.0,158.0,3.0,0.07061055480523473,0.17346551233675736
326,20210203,65,61,3,0.0,0.0,229.0,410.0,185.0,342.0,152.0,7.0,0.028534241267772674,0.19592131635455393
327,20210204,60,75,2,0.0,0.0,235.0,418.0,190.0,341.0,147.0,10.0,0.022749484112574592,0.19004558419293305
328,20210205,66,63,1,0.0,0.0,276.0,506.0,265.0,437.0,171.0,9.0,0.08888898511972682,0.18314975229286404
329,20210206,65,88,0,0.0,0.0,288.0,533.0,306.0,484.0,203.0,6.0,0.15036326615928713,0.16512857578343942
330,20210207,59,60,0,0.0,0.0,305.0,482.0,320.0,440.0,196.0,6.0,0.05067423670604535,0.19909490631196028
331,20210208,43,80,0,0.0,0.0,274.0,494.0,220.0,426.0,159.0,6.0,0.10811493191217307,0.15591736209366458
332,20210209,55,55,0,0.0,0.0,242.0,424.0,214.0,382.0,136.0,7.0,0.030948279199400512,0.17891265097914075
333,20210210,45,32,1,0.0,0.0,269.0,462.0,216.0,402.0,158.0,6.0,0.12489748364802954,0.15890997506718205
334,20210211,65,40,2,0.0,0.0,232.0,385.0,205.0,349.0,135.0,9.0,0.07663579989462019,0.17005828330583223
335,20210212,91,84,1,0.0,0.0,304.0,538.0,274.0,483.0,183.0,7.0,0.16955678324148477,0.1606253339015359
336,20210213,60,77,1,0.0,0.0,300.0,521.0,302.0,483.0,186.0,6.0,0.15584783154253046,0.16376781962989168
337,20210214,73,65,2,0.0,0.0,335.0,514.0,321.0,456.0,203.0,5.0,0.08617982200014003,0.19324363386991236
338,20210215,64,69,0,0.0,0.0,296.0,509.0,225.0,449.0,165.0,5.0,0.13041000369897798,0.15134007477134348
339,20210216,58,46,0,0.0,0.0,296.0,490.0,225.0,453.0,158.0,4.0,0.11987313198422302,0.15732169249333122
340,20210217,84,56,0,0.0,0.0,263.0,426.0,210.0,404.0,156.0,5.0,0.13513254779288464,0.1577143559592138
341,20210218,87,53,3,0.0,0.0,275.0,444.0,211.0,410.0,157.0,7.0,0.14119799381834516,0.15577907108049865
